season,year,medal,country_code,country,games,sport,event_gender,event_name
Summer,2024,Silver,MDA,Moldova,2024 Paris,Wrestling Freestyle,Women's,57kg
Summer,2024,Bronze,CHN,China,2024 Paris,Wrestling Freestyle,Women's,57kg
Summer,2024,Bronze,USA,United States,2024 Paris,Wrestling Freestyle,Women's,57kg
Summer,2024,Gold,JPN,Japan,2024 Paris,Wrestling Freestyle,Women's,62kg
Summer,2024,Silver,UKR,Ukraine,2024 Paris,Wrestling Freestyle,Women's,62kg
Summer,2024,Bronze,KGZ,Kyrgyzstan,2024 Paris,Wrestling Freestyle,Women's,62kg
Summer,2024,Bronze,NOR,Norway,2024 Paris,Wrestling Freestyle,Women's,62kg
Summer,2024,Gold,USA,United States,2024 Paris,Wrestling Freestyle,Women's,68kg
Summer,2024,Silver,KGZ,Kyrgyzstan,2024 Paris,Wrestling Freestyle,Women's,68kg
Summer,2024,Bronze,JPN,Japan,2024 Paris,Wrestling Freestyle,Women's,68kg
Summer,2024,Bronze,TUR,Turkey,2024 Paris,Wrestling Freestyle,Women's,68kg
Summer,2024,Gold,JPN,Japan,2024 Paris,Wrestling Freestyle,Women's,76kg
Summer,2024,Silver,USA,United States,2024 Paris,Wrestling Freestyle,Women's,76kg
Summer,2024,Bronze,COL,Colombia,2024 Paris,Wrestling Freestyle,Women's,76kg
Summer,2024,Bronze,CUB,Cuba,2024 Paris,Wrestling Freestyle,Women's,76kg
Summer,2024,Gold,JPN,Japan,2024 Paris,Wrestling Greco-Roman,Men's,60kg
Summer,2024,Silver,CHN,China,2024 Paris,Wrestling Greco-Roman,Men's,60kg
Summer,2024,Bronze,PRK,Korea DPR,2024 Paris,Wrestling Greco-Roman,Men's,60kg
Summer,2024,Bronze,KGZ,Kyrgyzstan,2024 Paris,Wrestling Greco-Roman,Men's,60kg
Summer,2024,Gold,IRI,Iran,2024 Paris,Wrestling Greco-Roman,Men's,67kg
Summer,2024,Silver,UKR,Ukraine,2024 Paris,Wrestling Greco-Roman,Men's,67kg
Summer,2024,Bronze,AZE,Azerbaijan,2024 Paris,Wrestling Greco-Roman,Men's,67kg
Summer,2024,Bronze,CUB,Cuba,2024 Paris,Wrestling Greco-Roman,Men's,67kg
Summer,2024,Gold,JPN,Japan,2024 Paris,Wrestling Greco-Roman,Men's,77kg
Summer,2024,Silver,KAZ,Kazakhstan,2024 Paris,Wrestling Greco-Roman,Men's,77kg
Summer,2024,Bronze,ARM,Armenia,2024 Paris,Wrestling Greco-Roman,Men's,77kg
Summer,2024,Bronze,KGZ,Kyrgyzstan,2024 Paris,Wrestling Greco-Roman,Men's,77kg
Summer,2024,Gold,BUL,Bulgaria,2024 Paris,Wrestling Greco-Roman,Men's,87kg
Summer,2024,Silver,IRI,Iran,2024 Paris,Wrestling Greco-Roman,Men's,87kg
Summer,2024,Bronze,DEN,Denmark,2024 Paris,Wrestling Greco-Roman,Men's,87kg
Summer,2024,Bronze,UKR,Ukraine,2024 Paris,Wrestling Greco-Roman,Men's,87kg
Summer,2024,Gold,IRI,Iran,2024 Paris,Wrestling Greco-Roman,Men's,97kg
Summer,2024,Silver,ARM,Armenia,2024 Paris,Wrestling Greco-Roman,Men's,97kg
Summer,2024,Bronze,CUB,Cuba,2024 Paris,Wrestling Greco-Roman,Men's,97kg
Summer,2024,Bronze,KGZ,Kyrgyzstan,2024 Paris,Wrestling Greco-Roman,Men's,97kg
Summer,2024,Gold,CUB,Cuba,2024 Paris,Wrestling Greco-Roman,Men's,130kg
Summer,2024,Silver,CHI,Chile,2024 Paris,Wrestling Greco-Roman,Men's,130kg
Summer,2024,Bronze,CHN,China,2024 Paris,Wrestling Greco-Roman,Men's,130kg
Summer,2024,Bronze,IRI,Iran,2024 Paris,Wrestling Greco-Roman,Men's,130kg
Winter,1924,Gold,SUI,Switzerland,1924 Chamonix,Bobsleigh,Men's,four-man
Winter,1924,Silver,GBR,Great Britain,1924 Chamonix,Bobsleigh,Men's,four-man
Winter,1924,Bronze,BEL,Belgium,1924 Chamonix,Bobsleigh,Men's,four-man
Winter,1924,Gold,NOR,Norway,1924 Chamonix,Cross Country Skiing,Men's,18km
Winter,1924,Silver,NOR,Norway,1924 Chamonix,Cross Country Skiing,Men's,18km
Winter,1924,Bronze,FIN,Finland,1924 Chamonix,Cross Country Skiing,Men's,18km
Winter,1924,Gold,NOR,Norway,1924 Chamonix,Cross Country Skiing,Men's,50km
Winter,1924,Silver,NOR,Norway,1924 Chamonix,Cross Country Skiing,Men's,50km
Winter,1924,Bronze,NOR,Norway,1924 Chamonix,Cross Country Skiing,Men's,50km
Winter,1924,Gold,GBR,Great Britain,1924 Chamonix,Curling,Men's,curling
Winter,1924,Silver,SWE,Sweden,1924 Chamonix,Curling,Men's,curling
Winter,1924,Bronze,FRA,France,1924 Chamonix,Curling,Men's,curling
Winter,1924,Gold,SWE,Sweden,1924 Chamonix,Figure skating,Men's,individual
Winter,1924,Silver,AUT,Austria,1924 Chamonix,Figure skating,Men's,individual
Winter,1924,Bronze,SUI,Switzerland,1924 Chamonix,Figure skating,Men's,individual
Winter,1924,Gold,AUT,Austria,1924 Chamonix,Figure skating,Women's,individual
Winter,1924,Silver,USA,United States,1924 Chamonix,Figure skating,Women's,individual
Winter,1924,Bronze,GBR,Great Britain,1924 Chamonix,Figure skating,Women's,individual
Winter,1924,Gold,AUT,Austria,1924 Chamonix,Figure skating,Mixed,pairs
Winter,1924,Silver,FIN,Finland,1924 Chamonix,Figure skating,Mixed,pairs
Winter,1924,Bronze,FRA,France,1924 Chamonix,Figure skating,Mixed,pairs
Winter,1924,Gold,CAN,Canada,1924 Chamonix,Ice Hockey,Men's,ice hockey
Winter,1924,Silver,USA,United States,1924 Chamonix,Ice Hockey,Men's,ice hockey
Winter,1924,Bronze,GBR,Great Britain,1924 Chamonix,Ice Hockey,Men's,ice hockey
Winter,1924,Gold,NOR,Norway,1924 Chamonix,Nordic Combined,Men's,individual
Winter,1924,Silver,NOR,Norway,1924 Chamonix,Nordic Combined,Men's,individual
Winter,1924,Bronze,NOR,Norway,1924 Chamonix,Nordic Combined,Men's,individual
Winter,1924,Gold,NOR,Norway,1924 Chamonix,Ski Jumping,Men's,Normal Hill individual
Winter,1924,Silver,NOR,Norway,1924 Chamonix,Ski Jumping,Men's,Normal Hill individual
Winter,1924,Bronze,USA,United States,1924 Chamonix,Ski Jumping,Men's,Normal Hill individual
Winter,1924,Gold,FIN,Finland,1924 Chamonix,Speed skating,Men's,combined (4 events)
Winter,1924,Silver,NOR,Norway,1924 Chamonix,Speed skating,Men's,combined (4 events)
Winter,1924,Bronze,FIN,Finland,1924 Chamonix,Speed skating,Men's,combined (4 events)
Winter,1924,Gold,USA,United States,1924 Chamonix,Speed skating,Men's,500m
Winter,1924,Silver,NOR,Norway,1924 Chamonix,Speed skating,Men's,500m
Winter,1924,Bronze,FIN,Finland,1924 Chamonix,Speed skating,Men's,500m
Winter,1924,Bronze,NOR,Norway,1924 Chamonix,Speed skating,Men's,500m
Winter,1924,Gold,FIN,Finland,1924 Chamonix,Speed skating,Men's,1500m
Winter,1924,Silver,NOR,Norway,1924 Chamonix,Speed skating,Men's,1500m
Winter,1924,Bronze,NOR,Norway,1924 Chamonix,Speed skating,Men's,1500m
Winter,1924,Gold,FIN,Finland,1924 Chamonix,Speed skating,Men's,5000m
Winter,1924,Silver,FIN,Finland,1924 Chamonix,Speed skating,Men's,5000m
Winter,1924,Bronze,NOR,Norway,1924 Chamonix,Speed skating,Men's,5000m
Winter,1924,Gold,FIN,Finland,1924 Chamonix,Speed skating,Men's,10000m
Winter,1924,Silver,FIN,Finland,1924 Chamonix,Speed skating,Men's,10000m
Winter,1924,Bronze,NOR,Norway,1924 Chamonix,Speed skating,Men's,10000m
Winter,1924,Gold,SUI,Switzerland,1924 Chamonix,Military Patrol,Men's,military patrol
Winter,1924,Silver,FIN,Finland,1924 Chamonix,Military Patrol,Men's,military patrol
Winter,1924,Bronze,FRA,France,1924 Chamonix,Military Patrol,Men's,military patrol
Winter,1928,Gold,USA,United States,1928 St. Moritz,Bobsleigh,Men's,five-man
Winter,1928,Silver,USA,United States,1928 St. Moritz,Bobsleigh,Men's,five-man
Winter,1928,Bronze,GER,Germany,1928 St. Moritz,Bobsleigh,Men's,five-man
Winter,1928,Gold,NOR,Norway,1928 St. Moritz,Cross Country Skiing,Men's,18km
Winter,1928,Silver,NOR,Norway,1928 St. Moritz,Cross Country Skiing,Men's,18km
Winter,1928,Bronze,NOR,Norway,1928 St. Moritz,Cross Country Skiing,Men's,18km
Winter,1928,Gold,SWE,Sweden,1928 St. Moritz,Cross Country Skiing,Men's,50km
Winter,1928,Silver,SWE,Sweden,1928 St. Moritz,Cross Country Skiing,Men's,50km
Winter,1928,Bronze,SWE,Sweden,1928 St. Moritz,Cross Country Skiing,Men's,50km
Winter,1928,Gold,SWE,Sweden,1928 St. Moritz,Figure skating,Men's,individual
Winter,1928,Silver,AUT,Austria,1928 St. Moritz,Figure skating,Men's,individual
Winter,1928,Bronze,BEL,Belgium,1928 St. Moritz,Figure skating,Men's,individual
Winter,1928,Gold,NOR,Norway,1928 St. Moritz,Figure skating,Women's,individual
Winter,1928,Silver,AUT,Austria,1928 St. Moritz,Figure skating,Women's,individual
Winter,1928,Bronze,USA,United States,1928 St. Moritz,Figure skating,Women's,individual
Winter,1928,Gold,FRA,France,1928 St. Moritz,Figure skating,Mixed,pairs
Winter,1928,Silver,AUT,Austria,1928 St. Moritz,Figure skating,Mixed,pairs
Winter,1928,Bronze,AUT,Austria,1928 St. Moritz,Figure skating,Mixed,pairs
Winter,1928,Gold,CAN,Canada,1928 St. Moritz,Ice Hockey,Men's,ice hockey
Winter,1928,Silver,SWE,Sweden,1928 St. Moritz,Ice Hockey,Men's,ice hockey
Winter,1928,Bronze,SUI,Switzerland,1928 St. Moritz,Ice Hockey,Men's,ice hockey
Winter,1928,Gold,NOR,Norway,1928 St. Moritz,Nordic Combined,Men's,individual
Winter,1928,Silver,NOR,Norway,1928 St. Moritz,Nordic Combined,Men's,individual
Winter,1928,Bronze,NOR,Norway,1928 St. Moritz,Nordic Combined,Men's,individual
Winter,1928,Gold,USA,United States,1928 St. Moritz,Skeleton,Men's,individual
Winter,1928,Silver,USA,United States,1928 St. Moritz,Skeleton,Men's,individual
Winter,1928,Bronze,GBR,Great Britain,1928 St. Moritz,Skeleton,Men's,individual
Winter,1928,Gold,NOR,Norway,1928 St. Moritz,Ski Jumping,Men's,Normal Hill individual
Winter,1928,Silver,NOR,Norway,1928 St. Moritz,Ski Jumping,Men's,Normal Hill individual
Winter,1928,Bronze,TCH,Czechoslovakia,1928 St. Moritz,Ski Jumping,Men's,Normal Hill individual
Winter,1928,Gold,FIN,Finland,1928 St. Moritz,Speed skating,Men's,500m
Winter,1928,Gold,NOR,Norway,1928 St. Moritz,Speed skating,Men's,500m
Winter,1928,Bronze,FIN,Finland,1928 St. Moritz,Speed skating,Men's,500m
Winter,1928,Bronze,NOR,Norway,1928 St. Moritz,Speed skating,Men's,500m
Winter,1928,Bronze,USA,United States,1928 St. Moritz,Speed skating,Men's,500m
Winter,1928,Gold,FIN,Finland,1928 St. Moritz,Speed skating,Men's,1500m
Winter,1928,Silver,NOR,Norway,1928 St. Moritz,Speed skating,Men's,1500m
Winter,1928,Bronze,NOR,Norway,1928 St. Moritz,Speed skating,Men's,1500m
Winter,1928,Gold,NOR,Norway,1928 St. Moritz,Speed skating,Men's,5000m
Winter,1928,Silver,FIN,Finland,1928 St. Moritz,Speed skating,Men's,5000m
Winter,1928,Bronze,NOR,Norway,1928 St. Moritz,Speed skating,Men's,5000m
Winter,1932,Gold,USA,United States,1932 Lake Placid,Bobsleigh,Men's,two-man
Winter,1932,Silver,SUI,Switzerland,1932 Lake Placid,Bobsleigh,Men's,two-man
Winter,1932,Bronze,USA,United States,1932 Lake Placid,Bobsleigh,Men's,two-man
Winter,1932,Gold,USA,United States,1932 Lake Placid,Bobsleigh,Men's,four-man
Winter,1932,Silver,USA,United States,1932 Lake Placid,Bobsleigh,Men's,four-man
Winter,1932,Bronze,GER,Germany,1932 Lake Placid,Bobsleigh,Men's,four-man
Winter,1932,Gold,SWE,Sweden,1932 Lake Placid,Cross Country Skiing,Men's,18km
Winter,1932,Silver,SWE,Sweden,1932 Lake Placid,Cross Country Skiing,Men's,18km
Winter,1932,Bronze,FIN,Finland,1932 Lake Placid,Cross Country Skiing,Men's,18km
Winter,1932,Gold,FIN,Finland,1932 Lake Placid,Cross Country Skiing,Men's,50km
Winter,1932,Silver,FIN,Finland,1932 Lake Placid,Cross Country Skiing,Men's,50km
Winter,1932,Bronze,NOR,Norway,1932 Lake Placid,Cross Country Skiing,Men's,50km
Winter,1932,Gold,AUT,Austria,1932 Lake Placid,Figure skating,Men's,individual
Winter,1932,Silver,SWE,Sweden,1932 Lake Placid,Figure skating,Men's,individual
Winter,1932,Bronze,CAN,Canada,1932 Lake Placid,Figure skating,Men's,individual
Winter,1932,Gold,NOR,Norway,1932 Lake Placid,Figure skating,Women's,individual
Winter,1932,Silver,AUT,Austria,1932 Lake Placid,Figure skating,Women's,individual
Winter,1932,Bronze,USA,United States,1932 Lake Placid,Figure skating,Women's,individual
Winter,1932,Gold,FRA,France,1932 Lake Placid,Figure skating,Mixed,pairs
Winter,1932,Silver,USA,United States,1932 Lake Placid,Figure skating,Mixed,pairs
Winter,1932,Bronze,HUN,Hungary,1932 Lake Placid,Figure skating,Mixed,pairs
Winter,1932,Gold,CAN,Canada,1932 Lake Placid,Ice Hockey,Men's,ice hockey
Winter,1932,Silver,USA,United States,1932 Lake Placid,Ice Hockey,Men's,ice hockey
Winter,1932,Bronze,GER,Germany,1932 Lake Placid,Ice Hockey,Men's,ice hockey
Winter,1932,Gold,NOR,Norway,1932 Lake Placid,Nordic Combined,Men's,individual
Winter,1932,Silver,NOR,Norway,1932 Lake Placid,Nordic Combined,Men's,individual
Winter,1932,Bronze,NOR,Norway,1932 Lake Placid,Nordic Combined,Men's,individual
Winter,1932,Gold,NOR,Norway,1932 Lake Placid,Ski Jumping,Men's,Normal Hill individual
Winter,1932,Silver,NOR,Norway,1932 Lake Placid,Ski Jumping,Men's,Normal Hill individual
Winter,1932,Bronze,NOR,Norway,1932 Lake Placid,Ski Jumping,Men's,Normal Hill individual
Winter,1932,Gold,USA,United States,1932 Lake Placid,Speed skating,Men's,500m
Winter,1932,Silver,NOR,Norway,1932 Lake Placid,Speed skating,Men's,500m
Winter,1932,Bronze,CAN,Canada,1932 Lake Placid,Speed skating,Men's,500m
Winter,1932,Gold,USA,United States,1932 Lake Placid,Speed skating,Men's,1500m
Winter,1932,Silver,CAN,Canada,1932 Lake Placid,Speed skating,Men's,1500m
Winter,1932,Bronze,CAN,Canada,1932 Lake Placid,Speed skating,Men's,1500m
Winter,1932,Gold,USA,United States,1932 Lake Placid,Speed skating,Men's,5000m
Winter,1932,Silver,USA,United States,1932 Lake Placid,Speed skating,Men's,5000m
Winter,1932,Bronze,CAN,Canada,1932 Lake Placid,Speed skating,Men's,5000m
Winter,1932,Gold,USA,United States,1932 Lake Placid,Speed skating,Men's,10000m
Winter,1932,Silver,NOR,Norway,1932 Lake Placid,Speed skating,Men's,10000m
Winter,1932,Bronze,CAN,Canada,1932 Lake Placid,Speed skating,Men's,10000m
Winter,1936,Gold,GER,Germany,1936 Garmisch-Partenkirchen,Alpine Skiing,Men's,Alpine combined
Winter,1936,Silver,GER,Germany,1936 Garmisch-Partenkirchen,Alpine Skiing,Men's,Alpine combined
Winter,1936,Bronze,FRA,France,1936 Garmisch-Partenkirchen,Alpine Skiing,Men's,Alpine combined
Winter,1936,Gold,GER,Germany,1936 Garmisch-Partenkirchen,Alpine Skiing,Women's,Alpine combined
Winter,1936,Silver,GER,Germany,1936 Garmisch-Partenkirchen,Alpine Skiing,Women's,Alpine combined
Winter,1936,Bronze,NOR,Norway,1936 Garmisch-Partenkirchen,Alpine Skiing,Women's,Alpine combined
Winter,1936,Gold,USA,United States,1936 Garmisch-Partenkirchen,Bobsleigh,Men's,two-man
Winter,1936,Silver,SUI,Switzerland,1936 Garmisch-Partenkirchen,Bobsleigh,Men's,two-man
Winter,1936,Bronze,USA,United States,1936 Garmisch-Partenkirchen,Bobsleigh,Men's,two-man
Winter,1936,Gold,SUI,Switzerland,1936 Garmisch-Partenkirchen,Bobsleigh,Men's,four-man
Winter,1936,Silver,SUI,Switzerland,1936 Garmisch-Partenkirchen,Bobsleigh,Men's,four-man
Winter,1936,Bronze,GBR,Great Britain,1936 Garmisch-Partenkirchen,Bobsleigh,Men's,four-man
Winter,1936,Gold,SWE,Sweden,1936 Garmisch-Partenkirchen,Cross Country Skiing,Men's,18km
Winter,1936,Silver,NOR,Norway,1936 Garmisch-Partenkirchen,Cross Country Skiing,Men's,18km
Winter,1936,Bronze,FIN,Finland,1936 Garmisch-Partenkirchen,Cross Country Skiing,Men's,18km
Winter,1936,Gold,SWE,Sweden,1936 Garmisch-Partenkirchen,Cross Country Skiing,Men's,50km
Winter,1936,Silver,SWE,Sweden,1936 Garmisch-Partenkirchen,Cross Country Skiing,Men's,50km
Winter,1936,Bronze,SWE,Sweden,1936 Garmisch-Partenkirchen,Cross Country Skiing,Men's,50km
Winter,1936,Gold,FIN,Finland,1936 Garmisch-Partenkirchen,Cross Country Skiing,Men's,4x10km relay
Winter,1936,Silver,NOR,Norway,1936 Garmisch-Partenkirchen,Cross Country Skiing,Men's,4x10km relay
Winter,1936,Bronze,SWE,Sweden,1936 Garmisch-Partenkirchen,Cross Country Skiing,Men's,4x10km relay
Winter,1936,Gold,AUT,Austria,1936 Garmisch-Partenkirchen,Figure skating,Men's,individual
Winter,1936,Silver,GER,Germany,1936 Garmisch-Partenkirchen,Figure skating,Men's,individual
Winter,1936,Bronze,AUT,Austria,1936 Garmisch-Partenkirchen,Figure skating,Men's,individual
Winter,1936,Gold,NOR,Norway,1936 Garmisch-Partenkirchen,Figure skating,Women's,individual
Winter,1936,Silver,GBR,Great Britain,1936 Garmisch-Partenkirchen,Figure skating,Women's,individual
Winter,1936,Bronze,SWE,Sweden,1936 Garmisch-Partenkirchen,Figure skating,Women's,individual
Winter,1936,Gold,GER,Germany,1936 Garmisch-Partenkirchen,Figure skating,Mixed,pairs
Winter,1936,Silver,AUT,Austria,1936 Garmisch-Partenkirchen,Figure skating,Mixed,pairs
Winter,1936,Bronze,HUN,Hungary,1936 Garmisch-Partenkirchen,Figure skating,Mixed,pairs
Winter,1936,Gold,GBR,Great Britain,1936 Garmisch-Partenkirchen,Ice Hockey,Men's,ice hockey
Winter,1936,Silver,CAN,Canada,1936 Garmisch-Partenkirchen,Ice Hockey,Men's,ice hockey
Winter,1936,Bronze,USA,United States,1936 Garmisch-Partenkirchen,Ice Hockey,Men's,ice hockey
Winter,1936,Gold,NOR,Norway,1936 Garmisch-Partenkirchen,Nordic Combined,Men's,individual
Winter,1936,Silver,NOR,Norway,1936 Garmisch-Partenkirchen,Nordic Combined,Men's,individual
Winter,1936,Bronze,NOR,Norway,1936 Garmisch-Partenkirchen,Nordic Combined,Men's,individual
Winter,1936,Gold,NOR,Norway,1936 Garmisch-Partenkirchen,Ski Jumping,Men's,Normal Hill individual
Winter,1936,Silver,SWE,Sweden,1936 Garmisch-Partenkirchen,Ski Jumping,Men's,Normal Hill individual
Winter,1936,Bronze,NOR,Norway,1936 Garmisch-Partenkirchen,Ski Jumping,Men's,Normal Hill individual
Winter,1936,Gold,NOR,Norway,1936 Garmisch-Partenkirchen,Speed skating,Men's,500m
Winter,1936,Silver,NOR,Norway,1936 Garmisch-Partenkirchen,Speed skating,Men's,500m
Winter,1936,Bronze,USA,United States,1936 Garmisch-Partenkirchen,Speed skating,Men's,500m
Winter,1936,Gold,NOR,Norway,1936 Garmisch-Partenkirchen,Speed skating,Men's,1500m
Winter,1936,Silver,NOR,Norway,1936 Garmisch-Partenkirchen,Speed skating,Men's,1500m
Winter,1936,Bronze,FIN,Finland,1936 Garmisch-Partenkirchen,Speed skating,Men's,1500m
Winter,1936,Gold,NOR,Norway,1936 Garmisch-Partenkirchen,Speed skating,Men's,5000m
Winter,1936,Silver,FIN,Finland,1936 Garmisch-Partenkirchen,Speed skating,Men's,5000m
Winter,1936,Bronze,FIN,Finland,1936 Garmisch-Partenkirchen,Speed skating,Men's,5000m
Winter,1936,Gold,NOR,Norway,1936 Garmisch-Partenkirchen,Speed skating,Men's,10000m
Winter,1936,Silver,FIN,Finland,1936 Garmisch-Partenkirchen,Speed skating,Men's,10000m
Winter,1936,Bronze,AUT,Austria,1936 Garmisch-Partenkirchen,Speed skating,Men's,10000m
Winter,1948,Gold,FRA,France,1948 St. Moritz,Alpine Skiing,Men's,Alpine combined
Winter,1948,Silver,SUI,Switzerland,1948 St. Moritz,Alpine Skiing,Men's,Alpine combined
Winter,1948,Bronze,FRA,France,1948 St. Moritz,Alpine Skiing,Men's,Alpine combined
Winter,1948,Gold,FRA,France,1948 St. Moritz,Alpine Skiing,Men's,downhill
Winter,1948,Silver,AUT,Austria,1948 St. Moritz,Alpine Skiing,Men's,downhill
Winter,1948,Bronze,SUI,Switzerland,1948 St. Moritz,Alpine Skiing,Men's,downhill
Winter,1948,Bronze,SUI,Switzerland,1948 St. Moritz,Alpine Skiing,Men's,downhill
Winter,1948,Gold,SUI,Switzerland,1948 St. Moritz,Alpine Skiing,Men's,slalom
Winter,1948,Silver,FRA,France,1948 St. Moritz,Alpine Skiing,Men's,slalom
Winter,1948,Bronze,FRA,France,1948 St. Moritz,Alpine Skiing,Men's,slalom
Winter,1948,Gold,AUT,Austria,1948 St. Moritz,Alpine Skiing,Women's,Alpine combined
Winter,1948,Silver,USA,United States,1948 St. Moritz,Alpine Skiing,Women's,Alpine combined
Winter,1948,Bronze,AUT,Austria,1948 St. Moritz,Alpine Skiing,Women's,Alpine combined
Winter,1948,Gold,SUI,Switzerland,1948 St. Moritz,Alpine Skiing,Women's,downhill
Winter,1948,Silver,AUT,Austria,1948 St. Moritz,Alpine Skiing,Women's,downhill
Winter,1948,Bronze,AUT,Austria,1948 St. Moritz,Alpine Skiing,Women's,downhill
Winter,1948,Gold,USA,United States,1948 St. Moritz,Alpine Skiing,Women's,slalom
Winter,1948,Silver,SUI,Switzerland,1948 St. Moritz,Alpine Skiing,Women's,slalom
Winter,1948,Bronze,AUT,Austria,1948 St. Moritz,Alpine Skiing,Women's,slalom
Winter,1948,Gold,SUI,Switzerland,1948 St. Moritz,Bobsleigh,Men's,two-man
Winter,1948,Silver,SUI,Switzerland,1948 St. Moritz,Bobsleigh,Men's,two-man
Winter,1948,Bronze,USA,United States,1948 St. Moritz,Bobsleigh,Men's,two-man
Winter,1948,Gold,USA,United States,1948 St. Moritz,Bobsleigh,Men's,four-man
Winter,1948,Silver,BEL,Belgium,1948 St. Moritz,Bobsleigh,Men's,four-man
Winter,1948,Bronze,USA,United States,1948 St. Moritz,Bobsleigh,Men's,four-man
Winter,1948,Gold,SWE,Sweden,1948 St. Moritz,Cross Country Skiing,Men's,18km
Winter,1948,Silver,SWE,Sweden,1948 St. Moritz,Cross Country Skiing,Men's,18km
Winter,1948,Bronze,SWE,Sweden,1948 St. Moritz,Cross Country Skiing,Men's,18km
Winter,1948,Gold,SWE,Sweden,1948 St. Moritz,Cross Country Skiing,Men's,50km
Winter,1948,Silver,SWE,Sweden,1948 St. Moritz,Cross Country Skiing,Men's,50km
Winter,1948,Bronze,FIN,Finland,1948 St. Moritz,Cross Country Skiing,Men's,50km
Winter,1948,Gold,SWE,Sweden,1948 St. Moritz,Cross Country Skiing,Men's,4x10km relay
Winter,1948,Silver,FIN,Finland,1948 St. Moritz,Cross Country Skiing,Men's,4x10km relay
Winter,1948,Bronze,NOR,Norway,1948 St. Moritz,Cross Country Skiing,Men's,4x10km relay
Winter,1948,Gold,USA,United States,1948 St. Moritz,Figure skating,Men's,individual
Winter,1948,Silver,SUI,Switzerland,1948 St. Moritz,Figure skating,Men's,individual
Winter,1948,Bronze,AUT,Austria,1948 St. Moritz,Figure skating,Men's,individual
Winter,1948,Gold,CAN,Canada,1948 St. Moritz,Figure skating,Women's,individual
Winter,1948,Silver,AUT,Austria,1948 St. Moritz,Figure skating,Women's,individual
Winter,1948,Bronze,GBR,Great Britain,1948 St. Moritz,Figure skating,Women's,individual
Winter,1948,Gold,BEL,Belgium,1948 St. Moritz,Figure skating,Mixed,pairs
Winter,1948,Silver,HUN,Hungary,1948 St. Moritz,Figure skating,Mixed,pairs
Winter,1948,Bronze,CAN,Canada,1948 St. Moritz,Figure skating,Mixed,pairs
Winter,1948,Gold,CAN,Canada,1948 St. Moritz,Ice Hockey,Men's,ice hockey
Winter,1948,Silver,TCH,Czechoslovakia,1948 St. Moritz,Ice Hockey,Men's,ice hockey
Winter,1948,Bronze,SUI,Switzerland,1948 St. Moritz,Ice Hockey,Men's,ice hockey
Winter,1948,Gold,FIN,Finland,1948 St. Moritz,Nordic Combined,Men's,individual
Winter,1948,Silver,FIN,Finland,1948 St. Moritz,Nordic Combined,Men's,individual
